D:\Agilent\ICPMH\1\DATA\Vera\2025-06-16_ETV_TRA_O2.b\011SMPL.d,
205.91616,3535.2
205.94666,3523.08
205.97716,3537.22
206.00766,3421.11
206.03817,3535.2
206.06867,3518.03
206.09917,3526.11
206.12968,3363.57
206.16018,3490.77
206.19068,3501.88
206.22119,3532.17
206.25169,3553.37
206.28219,3464.52
206.31269,3573.57
206.3432,3527.12
206.3737,3646.29
206.4042,3482.69
206.43471,3504.91
206.46521,3391.83
206.49571,3429.18
206.52622,3508.94
206.55672,3546.31
206.58722,3543.28
206.61772,3492.79
206.64823,3465.53
206.67873,3420.1
206.70923,3499.86
206.73974,3541.26
206.77024,3437.26
206.80074,3442.31
206.83125,3536.21
206.86175,3566.5
206.89225,3423.13
206.92275,3391.83
206.95326,3525.1
206.98376,3521.06
207.01426,3598.82
207.04477,3645.28
207.07527,3454.42
207.10577,3402.94
207.13628,3541.26
207.16678,3527.12
207.19728,3462.5
207.22778,3542.27
207.25829,3492.79
207.28879,3539.24
207.31929,3465.53
207.3498,3539.24
207.3803,3525.1
207.4108,3472.6
207.44131,3451.39
207.47181,3491.78
207.50231,3637.2
207.53281,3518.03
207.56332,3557.41
207.59382,3406.98
207.62432,3605.89
207.65483,3602.86
207.68533,3580.64
207.71583,3354.49
207.74634,3478.65
207.77684,3600.84
207.80734,3461.49
207.83784,3576.6
207.86835,3579.63
207.89885,3610.94
207.92935,3459.47
207.95986,3480.67
207.99036,3601.85
208.02086,3527.12
208.05137,3538.23
208.08187,3527.12
208.11237,3495.82
208.14287,3634.17
208.17338,3618.01
208.20388,3553.37
208.23438,3470.58
208.26489,3407.99
208.29539,3540.25
208.32589,3471.59
208.3564,3541.26
208.3869,3498.85
208.4174,3502.89
208.4479,3418.08
208.47841,3466.54
208.50891,3585.69
208.53941,3488.75
208.56992,3543.28
208.60042,3550.35
208.63092,3419.09
208.66143,3512.98
208.69193,3493.8
208.72243,3478.65
208.75293,3586.7
208.78344,3627.1
208.81394,3565.49
208.84444,3524.09
208.87495,3470.58
208.90545,3481.68
208.93595,3550.35
208.96646,3550.35
208.99696,3628.11
209.02746,3492.79
209.05796,3497.84
209.08847,3573.57
209.11897,3556.4
209.14947,3553.37
209.17998,3504.91
209.21048,3558.42
209.24098,3450.38
209.27149,3452.4
209.30199,3505.92
209.33249,3558.42
209.36299,3493.8
209.3935,3631.14
209.424,3609.93
209.4545,3572.56
209.48501,3509.95
209.51551,3596.8
209.54601,3522.07
209.57652,3601.85
209.60702,3497.84
209.63752,3489.76
209.66802,3548.33
209.69853,3495.82
209.72903,3537.22
209.75953,3627.1
209.79004,3527.12
209.82054,3546.31
209.85104,3526.11
209.88155,3558.42
209.91205,3582.66
209.94255,3391.83
209.97305,3549.34
210.00356,3569.53
210.03406,3504.91
210.06456,3626.09
210.09507,3401.93
210.12557,3497.84
210.15607,3481.68
210.18658,3472.6
210.21708,3553.37
210.24758,3585.69
210.27808,3539.24
210.30859,3531.16
210.33909,3468.56
210.36959,3502.89
210.4001,3535.2
210.4306,3461.49
210.4611,3584.68
210.49161,3508.94
210.52211,3466.54
210.55261,3532.17
210.58311,3502.89
210.61362,3527.12
210.64412,3402.94
210.67462,3533.18
210.70513,3443.32
210.73563,3518.03
210.76613,3555.39
210.79664,3628.11
210.82714,3481.68
210.85764,3601.85
210.88814,3475.62
210.91865,3515
210.94915,3447.36
210.97965,3496.83
211.01016,3665.49
211.04066,3545.3
211.07116,3493.8
211.10167,3457.45
211.13217,3534.19
211.16267,3589.73
211.19317,3555.39
211.22368,3575.59
211.25418,3502.89
211.28468,3484.71
211.31519,3505.92
211.34569,3597.81
211.37619,3575.59
211.4067,3661.44
211.4372,3419.09
211.4677,3520.05
211.4982,3549.34
211.52871,3707.92
211.55921,3478.65
211.58971,3635.18
211.62022,3523.08
211.65072,3550.35
211.68122,3606.9
211.71173,3534.19
211.74223,3593.77
211.77273,3555.39
211.80323,3495.82
211.83374,3516.01
211.86424,3470.58
211.89474,3589.73
211.92525,3538.23
211.95575,3437.26
211.98625,3560.44
212.01676,3495.82
212.04726,3573.57
212.07776,3608.92
212.10826,3549.34
212.13877,3470.58
212.16927,3521.06
212.19977,3505.92
212.23028,3571.55
212.26078,3518.03
212.29128,3496.83
212.32179,3544.29
212.35229,3500.87
212.38279,3462.5
212.41329,3468.56
212.4438,3502.89
212.4743,3663.47
212.5048,3671.55
212.53531,3557.41
212.56581,3526.11
212.59631,3615.99
212.62682,3546.31
212.65732,3497.84
212.68782,3536.21
212.71832,3530.15
212.74883,3636.19
212.77933,3506.92
212.80983,3660.43
212.84034,3515
212.87084,3553.37
212.90134,3494.81
212.93185,3487.74
212.96235,3532.17
212.99285,3614.98
213.02335,3541.26
213.05386,3480.67
213.08436,3535.2
213.11486,3395.87
213.14537,3408.99
213.17587,3511.97
213.20637,3510.96
213.23688,3478.65
213.26738,3523.08
213.29788,3684.68
213.32838,3540.25
213.35889,3543.28
213.38939,3652.35
213.41989,3618.01
213.4504,3491.78
213.4809,3577.61
213.5114,3432.21
213.54191,3542.27
213.57241,3577.61
213.60291,3512.98
213.63341,3607.91
213.66392,3345.41
213.69442,3603.87
213.72492,3440.29
213.75543,3563.47
213.78593,3424.14
213.81643,3522.07
213.84694,3626.09
213.87744,3537.22
213.90794,3579.63
213.93844,3502.89
213.96895,3405.97
213.99945,3458.46
214.02995,3591.75
214.06046,3617
214.09096,3559.43
214.12146,3493.8
214.15197,3603.87
214.18247,3554.38
214.21297,3584.68
214.24347,3596.8
214.27398,3593.77
214.30448,3489.76
214.33498,3558.42
214.36549,3599.83
214.39599,3446.35
214.42649,3532.17
214.457,3497.84
214.4875,3559.43
214.518,3568.52
214.5485,3543.28
214.57901,3512.98
214.60951,3519.04
214.64001,3570.54
214.67052,3480.67
214.70102,3540.25
214.73152,3676.6
214.76203,3595.79
214.79253,3445.34
214.82303,3626.09
214.85353,3522.07
214.88404,3577.61
214.91454,3485.72
214.94504,3587.71
214.97555,3589.73
215.00605,3552.36
215.03655,3535.2
215.06706,3501.88
215.09756,3368.62
215.12806,3505.92
215.15856,3683.67
215.18907,3425.15
215.21957,3658.41
215.25007,3553.37
215.28058,3559.43
215.31108,3533.18
215.34158,3586.7
215.37209,3482.69
215.40259,3498.85
215.43309,3470.58
215.46359,3541.26
215.4941,3641.24
215.5246,3549.34
215.5551,3549.34
215.58561,3560.44
215.61611,3456.44
215.64661,3600.84
215.67712,3569.53
215.70762,3547.32
215.73812,3640.23
215.76862,3511.97
215.79913,3563.47
215.82963,3679.63
215.86013,3564.48
215.89064,3527.12
215.92114,3517.02
215.95164,3532.17
215.98215,3522.07
216.01265,3450.38
216.04315,3531.16
216.07365,3664.48
216.10416,3470.58
216.13466,3520.05
216.16516,3562.46
216.19567,3491.78
216.22617,3502.89
216.25667,3629.12
216.28718,3591.75
216.31768,3690.74
216.34818,3646.29
216.37868,3655.38
216.40919,3465.53
216.43969,3498.85
216.47019,3502.89
216.5007,3415.05
216.5312,3622.05
216.5617,3534.19
216.59221,3488.75
216.62271,3519.04
216.65321,3670.54
216.68371,3473.61
216.71422,3504.91
216.74472,3617
216.77522,3564.48
216.80573,3681.65
216.83623,3537.22
216.86673,3619.02
216.89724,3511.97
216.92774,3460.48
216.95824,3649.32
216.98874,3449.38
217.01925,3456.44
217.04975,3696.8
217.08025,3491.78
217.11076,3634.17
217.14126,3618.01
217.17176,3649.32
217.20227,3586.7
217.23277,3550.35
217.26327,3506.92
217.29377,3508.94
217.32428,3562.46
217.35478,3661.44
217.38528,3621.04
217.41579,3670.54
217.44629,3520.05
217.47679,3485.72
217.5073,3464.52
217.5378,3476.63
217.5683,3561.45
217.5988,3474.61
217.62931,3449.38
217.65981,3570.54
217.69031,3523.08
217.72082,3507.93
217.75132,3456.44
217.78182,3430.19
217.81233,3528.13
217.84283,3424.14
217.87333,3528.13
217.90383,3698.82
217.93434,3551.36
217.96484,3558.42
217.99534,3458.46
218.02585,3544.29
218.05635,3533.18
218.08685,3709.94
218.11736,3488.75
218.14786,3635.18
218.17836,3525.1
218.20886,3630.13
218.23937,3564.48
218.26987,3470.58
218.30037,3501.88
218.33088,3528.13
218.36138,3515
218.39188,3466.54
218.42239,3661.44
218.45289,3474.61
218.48339,3628.11
218.51389,3559.43
218.5444,3475.62
218.5749,3533.18
218.6054,3592.76
218.63591,3465.53
218.66641,3544.29
218.69691,3584.68
218.72742,3610.94
218.75792,3563.47
218.78842,3525.1
218.81892,3451.39
218.84943,3481.68
218.87993,3523.08
218.91043,3511.97
218.94094,3537.22
218.97144,3543.28
219.00194,3591.75
219.03245,3393.85
219.06295,3538.23
219.09345,3561.45
219.12395,3499.86
219.15446,3549.34
219.18496,3546.31
219.21546,3488.75
219.24597,3573.57
219.27647,3466.54
219.30697,3420.1
219.33748,3503.9
219.36798,3549.34
219.39848,3635.18
219.42898,3525.1
219.45949,3477.64
219.48999,3506.92
219.52049,3491.78
219.551,3466.54
219.5815,3582.66
219.612,3519.04
219.64251,3553.37
219.67301,3455.43
219.70351,3452.4
219.73401,3466.54
219.76452,3509.95
219.79502,3523.08
219.82552,3575.59
219.85603,3655.38
219.88653,3533.18
219.91703,3527.12
219.94754,3503.9
219.97804,3473.61
220.00854,3494.81
220.03904,3510.96
220.06955,3599.83
220.10005,3604.88
220.13055,3488.75
220.16106,3595.79
220.19156,3650.33
220.22206,3556.4
220.25257,3530.15
220.28307,3538.23
220.31357,3698.82
220.34407,3453.41
220.37458,3594.78
220.40508,3472.6
220.43558,3548.33
220.46609,3529.14
220.49659,3604.88
220.52709,3577.61
220.5576,3424.14
220.5881,3547.32
220.6186,3478.65
220.6491,3523.08
220.67961,3490.77
220.71011,3504.91
220.74061,3705.89
220.77112,3524.09
220.80162,3507.93
220.83212,3472.6
220.86263,3436.25
220.89313,3548.33
220.92363,3493.8
220.95413,3470.58
220.98464,3659.42
221.01514,3610.94
221.04564,3453.41
221.07615,3605.89
221.10665,3495.82
221.13715,3482.69
221.16766,3451.39
221.19816,3581.65
221.22866,3546.31
221.25916,3508.94
221.28967,3503.9
221.32017,3577.61
221.35067,3520.05
221.38118,3584.68
221.41168,3531.16
221.44218,3396.88
221.47269,3552.36
221.50319,3532.17
221.53369,3439.28
221.56419,3557.41
221.5947,3662.46
221.6252,3447.36
221.6557,3610.94
221.68621,3551.36
221.71671,3475.62
221.74721,3596.8
221.77772,3471.59
221.80822,3539.24
221.83872,3460.48
221.86922,3590.74
221.89973,3566.5
221.93023,3499.86
221.96073,3532.17
221.99124,3612.96
222.02174,3509.95
222.05224,3606.9
222.08275,3610.94
222.11325,3488.75
222.14375,3540.25
222.17425,3559.43
222.20476,3506.92
222.23526,3676.6
222.26576,3556.4
222.29627,3496.83
222.32677,3680.64
222.35727,3518.03
222.38778,3609.93
222.41828,3530.15
222.44878,3439.28
222.47928,3580.64
222.50979,3588.72
222.54029,3660.43
222.57079,3598.82
222.6013,3487.74
222.6318,3602.86
222.6623,3573.57
222.69281,3600.84
222.72331,3574.58
222.75381,3456.44
222.78431,3491.78
222.81482,3488.75
222.84532,3397.89
222.87582,3534.19
222.90633,3531.16
222.93683,3658.41
222.96733,3557.41
222.99784,3541.26
223.02834,3561.45
223.05884,3649.32
223.08934,3563.47
223.11985,3563.47
223.15035,3500.87
223.18085,3547.32
223.21136,3528.13
223.24186,3611.95
223.27236,3647.3
223.30287,3581.65
223.33337,3609.93
223.36387,3537.22
223.39437,3552.36
223.42488,3550.35
223.45538,3506.92
223.48588,3536.21
223.51639,3574.58
223.54689,3593.77
223.57739,3429.18
223.6079,3540.25
223.6384,3470.58
223.6689,3452.4
223.6994,3665.49
223.72991,3569.53
223.76041,3586.7
223.79091,3428.17
223.82142,3614.98
223.85192,3593.77
223.88242,3613.97
223.91293,3474.61
223.94343,3567.51
223.97393,3548.33
224.00443,3624.07
224.03494,3717.01
224.06544,3629.12
224.09594,3405.97
224.12645,3510.96
224.15695,3592.76
224.18745,3529.14
224.21796,3584.68
224.24846,3472.6
224.27896,3483.7
224.30946,3612.96
224.33997,3589.73
224.37047,3503.9
224.40097,3479.66
224.43148,3480.67
224.46198,3598.82
224.49248,3634.17
224.52299,3614.98
224.55349,3532.17
224.58399,3467.55
224.61449,3582.66
224.645,3420.1
224.6755,3533.18
224.706,3569.53
224.73651,3547.32
224.76701,3539.24
224.79751,3559.43
224.82802,3583.67
224.85852,3536.21
224.88902,3442.31
224.91952,3564.48
224.95003,3540.25
224.98053,3522.07
225.01103,3583.67
225.04154,3523.08
225.07204,3521.06
225.10254,3481.68
225.13305,3549.34
225.16355,3585.69
225.19405,3665.49
225.22455,3548.33
225.25506,3623.06
225.28556,3467.55
225.31606,3583.67
225.34657,3566.5
225.37707,3574.58
225.40757,3588.72
225.43808,3455.43
225.46858,3517.02
225.49908,3603.87
225.52958,3455.43
225.56009,3611.95
225.59059,3624.07
225.62109,3553.37
225.6516,3628.11
225.6821,3564.48
225.7126,3468.56
225.74311,3552.36
225.77361,3479.66
225.80411,3609.93
225.83461,3615.99
225.86512,3629.12
225.89562,3606.9
225.92612,3444.33
225.95663,3533.18
225.98713,3532.17
226.01763,3603.87
226.04814,3553.37
226.07864,3609.93
226.10914,3609.93
226.13964,3564.48
226.17015,3543.28
226.20065,3585.69
226.23115,3575.59
226.26166,3606.9
226.29216,3603.87
226.32266,3598.82
226.35317,3470.58
226.38367,3536.21
226.41417,3551.36
226.44467,3449.38
226.47518,3561.45
226.50568,3647.3
226.53618,3613.97
226.56669,3587.71
226.59719,3533.18
226.62769,3575.59
226.6582,3608.92
226.6887,3502.89
226.7192,3634.17
226.7497,3603.87
226.78021,3569.53
226.81071,3677.61
226.84121,3607.91
226.87172,3556.4
226.90222,3556.4
226.93272,3586.7
226.96323,3643.26
226.99373,3533.18
227.02423,3433.22
227.05473,3629.12
227.08524,3440.29
227.11574,3510.96
227.14624,3638.21
227.17675,3595.79
227.20725,3487.74
227.23775,3451.39
227.26826,3537.22
227.29876,3567.51
227.32926,3483.7
227.35976,3639.22
227.39027,3583.67
227.42077,3552.36
227.45127,3544.29
227.48178,3515
227.51228,3602.86
227.54278,3586.7
227.57329,3525.1
227.60379,3630.13
227.63429,3569.53
227.66479,3452.4
227.6953,3587.71
227.7258,3440.29
227.7563,3492.79
227.78681,3447.36
227.81731,3606.9
227.84781,3570.54
227.87832,3598.82
227.90882,3585.69
227.93932,3534.19
227.96982,3485.72
228.00033,3583.67
228.03083,3615.99
228.06133,3597.81
228.09184,3586.7
228.12234,3550.35
228.15284,3582.66
228.18335,3458.46
228.21385,3517.02
228.24435,3572.56
228.27485,3673.57
228.30536,3470.58
228.33586,3433.22
228.36636,3649.32
228.39687,3565.49
228.42737,3522.07
228.45787,3401.93
228.48838,3540.25
228.51888,3599.83
228.54938,3509.95
228.57988,3484.71
228.61039,3520.05
228.64089,3542.27
228.67139,3556.4
228.7019,3633.16
228.7324,3566.5
228.7629,3468.56
228.79341,3566.5
228.82391,3436.25
228.85441,3573.57
228.88491,3629.12
228.91542,3518.03
228.94592,3667.51
228.97642,3601.85
229.00693,3627.1
229.03743,3463.51
229.06793,3638.21
229.09844,3590.74
229.12894,3421.11
229.15944,3581.65
229.18994,3573.57
229.22045,3581.65
229.25095,3509.95
229.28145,3539.24
229.31196,3674.58
229.34246,3598.82
229.37296,3574.58
229.40347,3608.92
229.43397,3480.67
229.46447,3480.67
229.49497,3543.28
229.52548,3534.19
229.55598,3530.15
229.58648,3586.7
229.61699,3606.9
229.64749,3534.19
229.67799,3731.15
229.7085,3519.04
229.739,3490.77
229.7695,3498.85
229.8,3490.77
229.83051,3585.69
229.86101,3431.2
229.89151,3599.83
229.92202,3574.58
229.95252,3522.07
229.98302,3608.92
230.01353,3581.65
230.04403,3621.04
230.07453,3761.46
230.10503,3504.91
230.13554,3577.61
230.16604,3635.18
230.19654,3568.52
230.22705,3547.32
230.25755,3445.34
230.28805,3624.07
230.31856,3596.8
230.34906,3466.54
230.37956,3425.15
230.41006,3571.55
230.44057,3576.6
230.47107,3456.44
230.50157,3635.18
230.53208,3564.48
230.56258,3653.36
230.59308,3567.51
230.62359,3656.39
230.65409,3503.9
230.68459,3491.78
230.71509,3565.49
230.7456,3502.89
230.7761,3570.54
230.8066,3565.49
230.83711,3402.94
230.86761,3388.81
230.89811,3655.38
230.92862,3575.59
230.95912,3570.54
230.98962,3483.7
231.02012,3518.03
231.05063,3588.72
231.08113,3591.75
231.11163,3597.81
231.14214,3584.68
231.17264,3490.77
231.20314,3652.35
231.23365,3479.66
231.26415,3695.79
231.29465,3544.29
231.32515,3673.57
231.35566,3644.27
231.38616,3591.75
231.41666,3605.89
231.44717,3417.07
231.47767,3427.17
231.50817,3631.14
231.53868,3671.55
231.56918,3584.68
231.59968,3457.45
231.63018,3668.52
231.66069,3462.5
231.69119,3569.53
231.72169,3473.61
231.7522,3621.04
231.7827,3464.52
231.8132,3598.82
231.84371,3653.36
231.87421,3563.47
231.90471,3580.64
231.93521,3508.94
231.96572,3516.01
231.99622,3494.81
232.02672,3535.2
232.05723,3488.75
232.08773,3505.92
232.11823,3542.27
232.14874,3530.15
232.17924,3445.34
232.20974,3615.99
232.24024,3610.94
232.27075,3468.56
232.30125,3521.06
232.33175,3608.92
232.36226,3551.36
232.39276,3539.24
232.42326,3574.58
232.45377,3538.23
232.48427,3517.02
232.51477,3588.72
232.54527,3529.14
232.57578,3600.84
232.60628,3581.65
232.63678,3625.08
232.66729,3508.94
232.69779,3503.9
232.72829,3660.43
232.7588,3501.88
232.7893,3478.65
232.8198,3627.1
232.8503,3532.17
232.88081,3575.59
232.91131,3543.28
232.94181,3614.98
232.97232,3592.76
233.00282,3600.84
233.03332,3491.78
233.06383,3560.44
233.09433,3498.85
233.12483,3600.84
233.15533,3500.87
233.18584,3598.82
233.21634,3651.34
233.24684,3534.19
233.27735,3547.32
233.30785,3546.31
233.33835,3567.51
233.36886,3700.84
233.39936,3639.22
233.42986,3554.38
233.46036,3562.46
233.49087,3492.79
233.52137,3641.24
233.55187,3620.03
233.58238,3600.84
233.61288,3480.67
233.64338,3532.17
233.67389,3501.88
233.70439,3449.38
233.73489,3577.61
233.76539,3578.62
233.7959,3567.51
233.8264,3607.91
233.8569,3533.18
233.88741,3507.93
233.91791,3568.52
233.94841,3586.7
233.97892,3488.75
234.00942,3562.46
234.03992,3554.38
234.07042,3576.6
234.10093,3527.12
234.13143,3515
234.16193,3569.53
234.19244,3590.74
234.22294,3644.27
234.25344,3615.99
234.28395,3648.31
234.31445,3571.55
234.34495,3483.7
234.37545,3496.83
234.40596,3551.36
234.43646,3524.09
234.46696,3475.62
234.49747,3610.94
234.52797,3436.25
234.55847,3585.69
234.58898,3597.81
234.61948,3434.23
234.64998,3662.46
234.68048,3591.75
234.71099,3548.33
234.74149,3643.26
234.77199,3626.09
234.8025,3585.69
234.833,3619.02
234.8635,3535.2
234.89401,3694.78
234.92451,3567.51
234.95501,3542.27
234.98551,3610.94
235.01602,3533.18
235.04652,3586.7
235.07702,3501.88
235.10753,3609.93
235.13803,3486.73
235.16853,3574.58
235.19904,3555.39
235.22954,3603.87
235.26004,3577.61
235.29054,3519.04
235.32105,3672.56
235.35155,3620.03
235.38205,3602.86
235.41256,3648.31
235.44306,3534.19
235.47356,3697.81
235.50407,3581.65
235.53457,3638.21
235.56507,3580.64
235.59557,3527.12
235.62608,3559.43
235.65658,3580.64
235.68708,3555.39
235.71759,3654.37
235.74809,3559.43
235.77859,3534.19
235.8091,3603.87
235.8396,3581.65
235.8701,3520.05
235.9006,3490.77
235.93111,3544.29
235.96161,3552.36
235.99211,3566.5
236.02262,3606.9
236.05312,3617
236.08362,3659.42
236.11413,3429.18
236.14463,3548.33
236.17513,3586.7
236.20563,3643.26
236.23614,3665.49
236.26664,3557.41
236.29714,3482.69
236.32765,3540.25
236.35815,3519.04
236.38865,3613.97
236.41916,3492.79
236.44966,3480.67
236.48016,3570.54
236.51066,3637.2
236.54117,3502.89
236.57167,3564.48
236.60217,3677.61
236.63268,3720.04
236.66318,3623.06
236.69368,3629.12
236.72419,3646.29
236.75469,3606.9
236.78519,3491.78
236.81569,3635.18
236.8462,3568.52
236.8767,3484.71
236.9072,3658.41
236.93771,3557.41
236.96821,3629.12
236.99871,3552.36
237.02922,3484.71
237.05972,3541.26
237.09022,3595.79
237.12072,3651.34
237.15123,3485.72
237.18173,3455.43
237.21223,3552.36
237.24274,3634.17
237.27324,3613.97
237.30374,3688.72
237.33425,3613.97
237.36475,3675.59
237.39525,3536.21
237.42575,3607.91
237.45626,3608.92
237.48676,3604.88
237.51726,3564.48
237.54777,3644.27
237.57827,3598.82
237.60877,3769.55
237.63928,3594.78
237.66978,3515
237.70028,3641.24
237.73078,3604.88
237.76129,3545.3
237.79179,3486.73
237.82229,3557.41
237.8528,3538.23
237.8833,3624.07
237.9138,3595.79
237.94431,3512.98
237.97481,3736.2
238.00531,3576.6
238.03581,3751.36
238.06632,3592.76
238.09682,3673.57
238.12732,3508.94
238.15783,3542.27
238.18833,3591.75
238.21883,3601.85
238.24934,3520.05
238.27984,3594.78
238.31034,3510.96
238.34084,3646.29
238.37135,3663.47
238.40185,3625.08
238.43235,3564.48
238.46286,3580.64
238.49336,3538.23
238.52386,3633.16
238.55437,3593.77
238.58487,3629.12
238.61537,3548.33
238.64587,3638.21
238.67638,3591.75
238.70688,3655.38
238.73738,3504.91
238.76789,3541.26
238.79839,3512.98
238.82889,3529.14
238.8594,3614.98
238.8899,3560.44
238.9204,3525.1
238.9509,3725.09
238.98141,3603.87
239.01191,3619.02
239.04241,3671.55
239.07292,3595.79
239.10342,3450.38
239.13392,3619.02
239.16443,3655.38
239.19493,3534.19
239.22543,3488.75
239.25593,3633.16
239.28644,3670.54
239.31694,3607.91
239.34744,3608.92
239.37795,3621.04
239.40845,3541.26
239.43895,3641.24
239.46946,3632.15
239.49996,3550.35
239.53046,3478.65
239.56096,3666.5
239.59147,3480.67
239.62197,3587.71
239.65247,3648.31
239.68298,3535.2
239.71348,3558.42
239.74398,3700.84
239.77449,3506.92
239.80499,3580.64
239.83549,3561.45
239.86599,3643.26
239.8965,3612.96
239.927,3510.96
239.9575,3549.34
239.98801,3696.8
240.01851,3660.43
240.04901,3618.01
240.07952,3730.14
240.11002,3527.12
240.14052,3627.1
240.17102,3545.3
240.20153,3609.93
240.23203,3572.56
240.26253,3534.19
240.29304,3760.45
240.32354,3611.95
240.35404,3639.22
240.38455,3506.92
240.41505,3670.54
240.44555,3609.93
240.47605,3546.31
